split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sbert_score
train,Good Fit,1,0.0678,0.2,0,13.0,0.45661813
train,Good Fit,1,0.0706,0.3,0,5.0,0.4009282
train,Good Fit,1,0.1615,0.6,1,7.0,0.58140385
train,Good Fit,1,0.2534,0.5,1,-5.0,0.4857536
train,Good Fit,1,0.2953,0.4,1,0.0,0.67420715
train,Good Fit,1,0.0669,0.2,0,0.0,0.53248024
train,Good Fit,1,0.0955,0.45,1,5.0,0.59664786
train,Good Fit,1,0.0837,0.35,1,12.0,0.5526592
train,Good Fit,1,0.1735,0.3,0,11.0,0.59418863
train,Good Fit,1,0.1771,0.45,0,14.0,0.46412098
train,Good Fit,1,0.1242,0.35,-2,6.0,0.28104535
train,Good Fit,1,0.0661,0.25,-1,7.0,0.34656468
train,Good Fit,1,0.16,0.45,0,0.0,0.47568244
train,Good Fit,1,0.1849,0.5,1,13.0,0.41318983
train,Good Fit,1,0.1808,0.35,0,4.0,0.35207915
train,Good Fit,1,0.0836,0.4,0,0.0,0.52654815
train,Good Fit,1,0.2933,0.75,1,0.0,0.6263936
train,Good Fit,1,0.0427,0.15,0,-2.0,0.52907336
train,Good Fit,1,0.2664,0.45,0,10.0,0.26958004
train,Good Fit,1,0.3006,0.6,0,5.0,0.07209715
train,Good Fit,1,0.0899,0.2,0,21.0,0.57262504
train,Good Fit,1,0.0273,0.15,0,12.0,0.39906406
train,Good Fit,1,0.3253,0.6,1,0.0,0.04762265
train,Good Fit,1,0.086,0.1,-1,3.0,0.35735196
train,Good Fit,1,0.0421,0.05,0,0.0,0.22355065
train,Good Fit,1,0.09,0.15,0,0.0,0.5932376
train,Good Fit,1,0.2339,0.55,-2,0.0,0.6812177
train,Good Fit,1,0.1116,0.25,0,0.0,0.51286066
train,Good Fit,1,0.0812,0.25,0,-6.0,0.3305791
train,Good Fit,1,0.0205,0.0,0,0.0,0.5344927
train,Good Fit,1,0.056,0.25,-1,-2.0,0.6236489
train,Good Fit,1,0.1415,0.4,0,6.0,0.59968156
train,Good Fit,1,0.084,0.45,0,7.0,0.3614212
train,Good Fit,1,0.0517,0.25,0,-1.0,0.40947688
train,Good Fit,1,0.0838,0.2,1,-5.0,0.2367724
train,Good Fit,1,0.1342,0.45,-1,14.0,0.40390408
train,Good Fit,1,0.2547,0.7,1,-2.0,0.5505165
train,Good Fit,1,0.0925,0.4,0,2.0,0.43944392
train,Good Fit,1,0.0625,0.3,1,0.0,0.16953832
train,Good Fit,1,0.1375,0.65,1,7.0,0.62734646
train,Good Fit,1,0.0438,0.2,0,-1.0,0.43386132
train,Good Fit,1,0.0616,0.2,0,5.0,0.4100285
train,Good Fit,1,0.1317,0.3,0,12.0,0.3058341
train,Good Fit,1,0.0484,0.2,-1,0.0,0.36747122
train,Good Fit,1,0.0958,0.25,0,-6.0,0.47450542
train,Good Fit,1,0.1747,0.55,-1,0.0,0.36398652
train,Good Fit,1,0.0919,0.35,1,9.0,0.5344145
train,Good Fit,1,0.1348,0.3,1,1.0,0.3904141
train,Good Fit,1,0.099,0.35,-1,0.0,0.6305901
train,Good Fit,1,0.1585,0.25,0,-3.0,0.41283053
train,Good Fit,1,0.1074,0.35,0,0.0,0.3847711
train,Good Fit,1,0.1227,0.35,0,0.0,0.43634236
train,Good Fit,1,0.1373,0.6,0,-7.0,0.5569621
train,Good Fit,1,0.1466,0.4,0,7.0,0.5120459
train,Good Fit,1,0.0887,0.2,0,8.0,0.46971413
train,Good Fit,1,0.1473,0.35,0,3.0,0.5500848
train,Good Fit,1,0.1346,0.4,0,0.0,0.4155838
train,Good Fit,1,0.1962,0.25,0,8.0,0.650593
train,Good Fit,1,0.1546,0.35,0,12.0,0.47820008
train,Good Fit,1,0.0739,0.25,0,5.0,0.41477
train,Good Fit,1,0.1013,0.6,-2,0.0,0.27780592
train,Good Fit,1,0.1654,0.45,0,-5.0,0.48895654
train,Good Fit,1,0.087,0.25,0,0.0,0.333291
train,Good Fit,1,0.2278,0.3,0,-5.0,0.6574993
train,Good Fit,1,0.1804,0.4,0,0.0,0.5695267
train,Good Fit,1,0.0603,0.2,0,4.0,0.48219118
train,Good Fit,1,0.2407,0.8,0,0.0,0.6828821
train,Good Fit,1,0.3045,0.3,0,0.0,0.46820444
train,Good Fit,1,0.0459,0.15,0,-7.0,0.49012616
train,Good Fit,1,0.1054,0.5,0,3.0,0.48893762
train,Good Fit,1,0.0858,0.25,-2,-4.0,0.21549001
train,Good Fit,1,0.0791,0.25,0,8.0,0.49740958
train,Good Fit,1,0.2218,0.2,0,10.0,0.42900312
train,Good Fit,1,0.3065,0.55,1,7.0,0.5842076
train,Good Fit,1,0.0884,0.35,0,5.0,0.40329444
train,Good Fit,1,0.0791,0.2,1,1.0,0.38169158
train,Good Fit,1,0.055,0.15,0,13.0,0.39542776
train,Good Fit,1,0.1046,0.25,1,6.0,0.32735825
train,Good Fit,1,0.0597,0.25,0,5.0,0.3220314
train,Good Fit,1,0.1702,0.35,-2,17.0,0.4360689
train,Good Fit,1,0.1519,0.5,0,-2.0,0.389422
train,Good Fit,1,0.1743,0.55,0,-1.0,0.5682137
train,Good Fit,1,0.0551,0.2,-1,2.0,0.3447048
train,Good Fit,1,0.1211,0.45,1,2.0,0.20355438
train,Good Fit,1,0.1381,0.25,0,8.0,0.52239645
train,Good Fit,1,0.0745,0.3,0,1.0,0.48383877
train,Good Fit,1,0.1227,0.3,-1,-5.0,0.57779896
train,Good Fit,1,0.3837,0.45,1,-1.0,0.60567135
train,Good Fit,1,0.0537,0.3,0,-15.0,0.4029428
train,Good Fit,1,0.1524,0.5,0,7.0,0.3979528
train,Good Fit,1,0.0376,0.3,0,0.0,0.30951804
train,Good Fit,1,0.0794,0.4,1,12.0,0.37000424
train,Good Fit,1,0.1365,0.55,0,-6.0,0.35907185
train,Good Fit,1,0.0681,0.15,0,13.0,0.61398923
train,Good Fit,1,0.2252,0.4,0,0.0,0.5036216
train,Good Fit,1,0.1705,0.35,0,9.0,0.2615043
train,Good Fit,1,0.4594,0.6,1,7.0,0.5657137
train,Good Fit,1,0.0652,0.3,-1,7.0,0.5363996
train,Good Fit,1,0.0868,0.35,-2,0.0,0.33006543
train,Good Fit,1,0.0663,0.15,-1,14.0,0.43338478
train,Good Fit,1,0.1467,0.25,0,0.0,0.40177357
train,Good Fit,1,0.1617,0.5,0,9.0,0.45193523
train,Good Fit,1,0.1625,0.55,0,0.0,0.47835597
train,Good Fit,1,0.0579,0.25,1,-15.0,0.36706597
train,Good Fit,1,0.2693,0.8,1,0.0,0.45785832
train,Good Fit,1,0.0362,0.15,0,9.0,0.41085118
train,Good Fit,1,0.0658,0.05,-1,4.0,0.27069867
train,Good Fit,1,0.0886,0.45,0,0.0,0.47300172
train,Good Fit,1,0.0666,0.05,1,8.0,0.15071043
train,Good Fit,1,0.1069,0.3,-2,-3.0,0.43687716
train,Good Fit,1,0.0812,0.2,0,11.0,0.47300684
train,Good Fit,1,0.1041,0.4,1,13.0,0.3786559
train,Good Fit,1,0.0502,0.05,0,-2.0,0.36743087
train,Good Fit,1,0.0859,0.15,-1,-3.0,0.36741963
train,Good Fit,1,0.046,0.1,0,7.0,0.20204346
train,Good Fit,1,0.0993,0.3,0,-1.0,0.47048524
train,Good Fit,1,0.1276,0.35,0,7.0,0.44663042
train,Good Fit,1,0.1045,0.5,0,13.0,0.47328457
train,Good Fit,1,0.2897,0.65,0,5.0,0.48828447
train,Good Fit,1,0.0993,0.3889,1,6.0,0.44798893
train,Good Fit,1,0.1526,0.45,-1,5.0,0.7438773
train,Good Fit,1,0.1131,0.2778,0,8.0,0.39467093
train,Good Fit,1,0.2294,0.5,0,12.0,0.4110503
train,Good Fit,1,0.1733,0.6,-1,9.0,0.57469875
train,Good Fit,1,0.0889,0.4,0,10.0,0.5199757
train,Good Fit,1,0.1062,0.3,0,11.0,0.34552935
train,Good Fit,1,0.1597,0.2,0,-4.0,0.71095926
train,Good Fit,1,0.079,0.4,0,0.0,0.43562117
train,Good Fit,1,0.0752,0.25,-1,-10.0,0.2656861
train,Good Fit,1,0.1366,0.2,-1,0.0,0.15835331
train,Good Fit,1,0.2022,0.35,0,10.0,0.43750513
train,Good Fit,1,0.0589,0.25,0,2.0,0.31298095
train,Good Fit,1,0.0506,0.4,1,5.0,0.35842562
train,Good Fit,1,0.0612,0.3,0,14.0,0.60676306
train,Good Fit,1,0.0844,0.15,-1,0.0,0.42983115
train,Good Fit,1,0.1259,0.15,0,-5.0,0.44528186
train,Good Fit,1,0.0478,0.1,-1,16.0,0.46032023
train,Good Fit,1,0.1336,0.25,0,0.0,0.5468749
train,Good Fit,1,0.106,0.45,1,6.0,0.4385368
train,Good Fit,1,0.0807,0.3,0,0.0,0.37466538
train,Good Fit,1,0.0474,0.15,0,7.0,0.4709775
train,Good Fit,1,0.0413,0.05,-2,-7.0,0.40380564
train,Good Fit,1,0.0848,0.35,1,0.0,0.42300066
train,Good Fit,1,0.1569,0.35,-1,0.0,0.44771755
train,Good Fit,1,0.1963,0.3,0,15.0,0.6019536
train,Good Fit,1,0.2039,0.5,0,4.0,0.56143856
train,Good Fit,1,0.3085,0.55,1,7.0,0.5842076
train,Good Fit,1,0.1122,0.35,-2,2.0,0.3390841
train,Good Fit,1,0.0555,0.15,1,4.0,0.474489
train,Good Fit,1,0.1094,0.45,0,8.0,0.35126096
train,Good Fit,1,0.1105,0.35,-1,8.0,0.5906965
train,Good Fit,1,0.194,0.55,1,0.0,0.55161405
train,Good Fit,1,0.1665,0.45,0,-4.0,0.4212375
train,Good Fit,1,0.1655,0.45,0,0.0,0.27929938
train,Good Fit,1,0.0927,0.2,0,6.0,0.4026652
train,Good Fit,1,0.1348,0.4,-1,0.0,0.6340619
train,Good Fit,1,0.0954,0.3,-1,5.0,0.43581727
train,Good Fit,1,0.1507,0.45,0,0.0,0.58579403
train,Good Fit,1,0.1404,0.45,0,4.0,0.4059396
train,Good Fit,1,0.1705,0.4,-1,5.0,0.41704297
train,Good Fit,1,0.2148,0.5,1,0.0,0.60053873
train,Good Fit,1,0.0449,0.3,0,8.0,0.339433
train,Good Fit,1,0.1122,0.25,1,2.0,0.56981874
train,Good Fit,1,0.1172,0.5,1,6.0,0.5378295
train,Good Fit,1,0.1179,0.3,0,21.0,0.2875448
train,Good Fit,1,0.0685,0.05,1,12.0,0.2573068
train,Good Fit,1,0.0984,0.5,-1,10.0,0.53110087
train,Good Fit,1,0.0612,0.15,-2,-13.0,0.36642975
train,Good Fit,1,0.1461,0.3,-1,4.0,0.5544003
train,Good Fit,1,0.1263,0.3,-2,6.0,0.5322307
train,Good Fit,1,0.0949,0.25,1,10.0,0.41473836
train,Good Fit,1,0.0631,0.3,0,-3.0,0.39233643
train,Good Fit,1,0.0681,0.45,0,0.0,0.5362674
train,Good Fit,1,0.0788,0.1,0,16.0,0.45369205
train,Good Fit,1,0.0395,0.1,-2,6.0,0.21472494
train,Good Fit,1,0.0712,0.4,1,3.0,0.4308911
train,Good Fit,1,0.0971,0.4,0,-3.0,0.5071807
train,Good Fit,1,0.2238,0.45,1,0.0,0.5551274
train,Good Fit,1,0.0937,0.25,-1,0.0,0.65422374
train,Good Fit,1,0.0952,0.45,0,4.0,0.5960649
train,Good Fit,1,0.0883,0.3,0,0.0,0.53190947
train,Good Fit,1,0.0842,0.25,0,-6.0,0.379207
train,Good Fit,1,0.0728,0.25,0,11.0,0.30092236
train,Good Fit,1,0.2587,0.4,1,31.0,0.6123977
train,Good Fit,1,0.1009,0.3,0,10.0,0.4239185
train,Good Fit,1,0.1516,0.55,0,-2.0,0.43048185
train,Good Fit,1,0.0688,0.2,0,8.0,0.4308137
train,Good Fit,1,0.2037,0.35,0,0.0,0.6033164
train,Good Fit,1,0.0991,0.2,0,20.0,0.6464502
train,Good Fit,1,0.168,0.65,0,0.0,0.44084615
train,Good Fit,1,0.1635,0.3,1,7.0,0.50436544
train,Good Fit,1,0.0943,0.45,1,6.0,0.550228
train,Good Fit,1,0.0885,0.35,0,0.0,0.52714205
train,Good Fit,1,0.4797,0.6,1,0.0,0.5657099
train,Good Fit,1,0.1506,0.5,0,-8.0,0.43294415
train,Good Fit,1,0.1697,0.4,1,4.0,0.42642784
train,Good Fit,1,0.0671,0.1,0,-4.0,0.50567627
train,Good Fit,1,0.123,0.35,0,1.0,0.5208564
train,Good Fit,1,0.2633,0.8,0,0.0,0.60191786
train,Good Fit,1,0.094,0.35,-2,5.0,0.5620334
train,Good Fit,1,0.072,0.3,0,12.0,0.44681805
train,Good Fit,1,0.0478,0.2,0,10.0,0.55184746
train,Good Fit,1,0.0553,0.3,1,8.0,0.46595237
train,Good Fit,1,0.0956,0.5,0,-15.0,0.47872975
train,Good Fit,1,0.1665,0.4,0,12.0,0.5326407
train,Good Fit,1,0.096,0.25,0,5.0,0.41798413
train,Good Fit,1,0.0868,0.3,1,-10.0,0.32169768
train,Good Fit,1,0.4164,0.55,1,-8.0,0.49201828
train,Good Fit,1,0.0297,0.2222,0,8.0,0.41632757
train,Good Fit,1,0.1914,0.45,1,-1.0,0.50235957
train,Good Fit,1,0.1123,0.3,0,0.0,0.44769883
train,Good Fit,1,0.1363,0.2,0,5.0,0.4333281
train,Good Fit,1,0.0577,0.45,0,8.0,0.46684676
train,Good Fit,1,0.2053,0.55,0,0.0,0.31455684
train,Good Fit,1,0.359,0.55,1,-5.0,0.61506057
train,Good Fit,1,0.1722,0.4,0,12.0,0.3340165
train,Good Fit,1,0.0756,0.45,1,6.0,0.45172447
train,Good Fit,1,0.0651,0.35,0,6.0,0.42995423
train,Good Fit,1,0.0549,0.05,0,12.0,0.3959837
train,Good Fit,1,0.231,0.4,0,5.0,0.5242311
train,Good Fit,1,0.1931,0.4,0,8.0,0.38885516
train,Good Fit,1,0.177,0.4,1,13.0,0.45672095
train,Good Fit,1,0.1056,0.25,0,-1.0,0.26202142
train,Good Fit,1,0.0738,0.35,0,2.0,0.5665817
train,Good Fit,1,0.0991,0.35,-2,-1.0,0.2653021
train,Good Fit,1,0.0572,0.2,0,9.0,0.42495868
train,Good Fit,1,0.082,0.2,0,14.0,0.44268924
train,Good Fit,1,0.1453,0.3,-2,13.0,0.52598685
train,Good Fit,1,0.2692,0.35,1,5.0,0.467947
train,Good Fit,1,0.0339,0.1,-1,0.0,0.4242993
train,Good Fit,1,0.2291,0.5,0,9.0,0.13846867
train,Good Fit,1,0.167,0.45,1,1.0,0.3895122
train,Good Fit,1,0.105,0.4,-2,3.0,0.28737313
train,Good Fit,1,0.3628,0.7,-2,5.0,0.6765832
train,Good Fit,1,0.0598,0.1,0,11.0,0.32280344
train,Good Fit,1,0.1879,0.4,1,0.0,0.5236837
train,Good Fit,1,0.0853,0.3,0,0.0,0.13765322
train,Good Fit,1,0.2022,0.45,0,0.0,0.6968204
train,Good Fit,1,0.1281,0.45,-1,0.0,0.48116583
train,Good Fit,1,0.2165,0.65,0,-2.0,0.5057622
train,Good Fit,1,0.087,0.55,1,3.0,0.33309117
train,Good Fit,1,0.1952,0.5,0,-4.0,0.4744674
train,Good Fit,1,0.2,0.7,0,0.0,0.45998383
train,Good Fit,1,0.0326,0.15,0,12.0,0.30303663
train,Good Fit,1,0.2198,0.45,0,3.0,0.52491295
train,Good Fit,1,0.1388,0.55,0,3.0,0.35566282
train,Good Fit,1,0.1364,0.25,0,0.0,0.47704855
train,Good Fit,1,0.3793,0.7,1,2.0,0.65874714
train,Good Fit,1,0.2032,0.45,0,10.0,0.60616374
train,Good Fit,1,0.1197,0.35,0,0.0,0.36096162
train,Good Fit,1,0.2242,0.35,0,-5.0,0.64818966
train,Good Fit,1,0.1144,0.3,0,8.0,0.2954505
train,Good Fit,1,0.2357,0.55,0,8.0,0.4746877
train,Good Fit,1,0.0738,0.15,0,2.0,0.6548554
train,Good Fit,1,0.0773,0.4,0,-10.0,0.30596367
train,Good Fit,1,0.0809,0.2,0,25.0,0.36064696
train,Good Fit,1,0.1633,0.45,0,11.0,0.41386697
train,Good Fit,1,0.1627,0.3,0,12.0,0.30897465
train,Good Fit,1,0.1023,0.4,0,0.0,0.46175796
train,Good Fit,1,0.0372,0.25,0,13.0,0.44208592
train,Good Fit,1,0.0675,0.15,0,12.0,0.4110893
train,Good Fit,1,0.0246,0.1,0,-3.0,0.27745277
train,Good Fit,1,0.0978,0.55,1,1.0,0.47734746
train,Good Fit,1,0.2776,0.5,0,9.0,0.29868454
train,Good Fit,1,0.0969,0.35,-1,14.0,0.40037698
train,Good Fit,1,0.0787,0.1,0,3.0,0.56975293
train,Good Fit,1,0.111,0.3,0,9.0,0.47893482
train,Good Fit,1,0.1786,0.5,1,0.0,0.5862237
train,Good Fit,1,0.1488,0.3,1,14.0,0.37928766
train,Good Fit,1,0.1191,0.45,0,2.0,0.4123287
train,Good Fit,1,0.0495,0.15,-1,15.0,0.4951474
train,Good Fit,1,0.0154,0.05,0,14.0,0.3840406
train,Good Fit,1,0.0442,0.1,0,7.0,0.3405164
train,Good Fit,1,0.0965,0.3,1,9.0,0.5194153
train,Good Fit,1,0.2884,0.5,-2,14.0,0.6173703
train,Good Fit,1,0.0881,0.3,0,11.0,0.5379038
train,Good Fit,1,0.0644,0.2,1,8.0,0.45029438
train,Good Fit,1,0.0369,0.15,0,0.0,0.37014315
train,Good Fit,1,0.0471,0.3,0,0.0,0.60104233
train,Good Fit,1,0.0829,0.3,0,-6.0,0.3710035
train,Good Fit,1,0.219,0.4,0,0.0,0.7212049
train,Good Fit,1,0.1646,0.3,0,8.0,0.55847573
train,Good Fit,1,0.1487,0.4,1,0.0,0.30312598
train,Good Fit,1,0.1755,0.3,0,-5.0,0.44942385
train,Good Fit,1,0.0896,0.3,-1,5.0,0.4718906
train,Good Fit,1,0.0812,0.2,0,2.0,0.4602933
train,Good Fit,1,0.0708,0.3,1,5.0,0.3184972
train,Good Fit,1,0.0549,0.1,0,11.0,0.54180396
train,Good Fit,1,0.0702,0.25,0,0.0,0.45209542
train,Good Fit,1,0.2432,0.4,1,-2.0,0.6023751
train,Good Fit,1,0.1318,0.35,0,-5.0,0.59317964
train,Good Fit,1,0.4059,0.6,0,0.0,0.57360893
train,Good Fit,1,0.1831,0.4,1,0.0,0.4355593
train,Good Fit,1,0.0643,0.25,-1,0.0,0.121479854
train,Good Fit,1,0.119,0.25,0,2.0,0.47461194
train,Good Fit,1,0.1001,0.5,1,0.0,0.2565655
train,Good Fit,1,0.1103,0.15,0,2.0,0.47371924
train,Good Fit,1,0.1338,0.5,0,2.0,0.3620503
train,Good Fit,1,0.1541,0.4,1,6.0,0.5208932
train,Good Fit,1,0.0633,0.3,0,20.0,0.34161663
train,Good Fit,1,0.1825,0.15,0,8.0,0.41743943
train,Good Fit,1,0.0974,0.45,0,-1.0,0.4117502
train,Good Fit,1,0.1499,0.3,-1,-2.0,0.54302865
train,Good Fit,1,0.1101,0.35,0,6.0,0.68292904
train,Good Fit,1,0.1117,0.2,0,-4.0,0.6209241
train,Good Fit,1,0.1558,0.5,0,0.0,0.37026262
train,Good Fit,1,0.0709,0.2,1,4.0,0.6017021
train,Good Fit,1,0.1009,0.35,0,-10.0,0.40606523
train,Good Fit,1,0.1267,0.65,0,4.0,0.37278283
train,Good Fit,1,0.1083,0.25,0,-1.0,0.46664798
train,Good Fit,1,0.1007,0.3,0,0.0,0.47136998
train,Good Fit,1,0.1092,0.65,0,7.0,0.6258342
train,Good Fit,1,0.0642,0.2,0,5.0,0.3555807
train,Good Fit,1,0.1094,0.4,-1,-6.0,0.27631974
train,Good Fit,1,0.0827,0.5,-2,5.0,0.5190178
train,Good Fit,1,0.1254,0.4,-1,-3.0,0.29548568
train,Good Fit,1,0.1799,0.2,0,6.0,0.50591725
train,Good Fit,1,0.1597,0.4,0,12.0,0.4542175
train,Good Fit,1,0.1762,0.25,0,1.0,0.40982062
train,Good Fit,1,0.0906,0.25,1,5.0,0.50471526
train,Good Fit,1,0.1361,0.4,0,2.0,0.27695292
train,Good Fit,1,0.1217,0.35,-1,9.0,0.52563304
train,Good Fit,1,0.0826,0.4,0,0.0,0.4849488
train,Good Fit,1,0.1982,0.6,-1,10.0,0.6773813
train,Good Fit,1,0.407,0.6,1,-8.0,0.54495066
train,Good Fit,1,0.1089,0.3,0,1.0,0.29364192
train,Good Fit,1,0.0701,0.15,0,4.0,0.48882893
train,Good Fit,1,0.1166,0.35,1,6.0,0.5120206
train,Good Fit,1,0.0738,0.25,0,1.0,0.4370512
train,Good Fit,1,0.1503,0.4,1,5.0,0.57918215
train,Good Fit,1,0.1255,0.4,0,-10.0,0.47736877
train,Good Fit,1,0.0726,0.2,0,11.0,0.48299336
train,Good Fit,1,0.1437,0.45,0,2.0,0.57283187
train,Good Fit,1,0.0776,0.3,0,4.0,0.37109768
train,Good Fit,1,0.1637,0.3,-1,4.0,0.5047362
train,Good Fit,1,0.2975,0.5,0,16.0,0.5561191
train,Good Fit,1,0.0432,0.25,1,-5.0,0.448931
train,Good Fit,1,0.1019,0.35,1,6.0,0.53502697
train,Good Fit,1,0.2002,0.65,0,11.0,0.56848824
train,Good Fit,1,0.1957,0.6,-1,0.0,0.68472654
train,Good Fit,1,0.0347,0.1,0,11.0,0.551314
train,Good Fit,1,0.1118,0.25,-2,11.0,0.49110788
train,Good Fit,1,0.0894,0.35,0,0.0,0.5313134
train,Good Fit,1,0.1034,0.2,2,8.0,0.2536061
train,Good Fit,1,0.1022,0.4,1,4.0,0.47802192
train,Good Fit,1,0.0811,0.4,0,-5.0,0.48358
train,Good Fit,1,0.2441,0.55,0,0.0,0.3963767
train,Good Fit,1,0.0514,0.25,0,17.0,0.26615304
train,Good Fit,1,0.0911,0.2,0,0.0,0.30616927
train,Good Fit,1,0.1056,0.3,0,7.0,0.11112612
train,Good Fit,1,0.094,0.4,0,11.0,0.35098413
train,Good Fit,1,0.3596,0.2,-1,5.0,0.60469794
train,Good Fit,1,0.1432,0.3,0,-2.0,0.71731913
train,Good Fit,1,0.0646,0.25,-1,2.0,0.43527198
train,Good Fit,1,0.13,0.3,0,6.0,0.6328817
train,Good Fit,1,0.0492,0.35,0,7.0,0.4354331
train,Good Fit,1,0.0972,0.2,1,5.0,0.5655098
train,Good Fit,1,0.0762,0.3,-2,-2.0,0.44631296
train,Good Fit,1,0.1215,0.5,0,0.0,0.5570537
train,Good Fit,1,0.2917,0.6,0,9.0,0.48995787
train,Good Fit,1,0.2981,0.45,0,7.0,0.50201267
train,Good Fit,1,0.3343,0.65,1,0.0,0.6678827
train,Good Fit,1,0.2247,0.65,0,0.0,0.528331
train,Good Fit,1,0.1563,0.3,-2,10.0,0.56860113
train,Good Fit,1,0.0326,0.25,0,5.0,0.43720698
train,Good Fit,1,0.2299,0.35,0,7.0,0.4919183
train,Good Fit,1,0.2936,0.1,0,10.0,0.46361244
train,Good Fit,1,0.0412,0.35,0,0.0,0.521164
train,Good Fit,1,0.1633,0.3,1,7.0,0.5043654
train,Good Fit,1,0.1065,0.15,-1,0.0,0.5908825
train,Good Fit,1,0.2596,0.65,0,-5.0,0.46397206
train,Good Fit,1,0.0638,0.15,0,12.0,0.44116557
train,Good Fit,1,0.1702,0.35,0,4.0,0.40896583
train,Good Fit,1,0.0804,0.4,0,8.0,0.45827985
train,Good Fit,1,0.0686,0.35,0,16.0,0.5478451
train,Good Fit,1,0.0127,0.05,-1,21.0,0.4088486
train,Good Fit,1,0.0173,0.05,-1,0.0,0.40969992
train,Good Fit,1,0.354,0.4,0,0.0,0.64046323
train,Good Fit,1,0.0404,0.1,-1,5.0,0.32707292
train,Good Fit,1,0.0932,0.15,-1,13.0,0.5029334
train,Good Fit,1,0.1196,0.35,0,5.0,0.5430027
train,Good Fit,1,0.179,0.35,1,0.0,0.2634654
train,Good Fit,1,0.2248,0.5,1,11.0,0.5257782
train,Good Fit,1,0.1518,0.25,-1,21.0,0.5754028
train,Good Fit,1,0.1974,0.35,0,13.0,0.22421621
train,Good Fit,1,0.0828,0.3,1,4.0,0.39329302
train,Good Fit,1,0.2616,0.3,0,15.0,0.5426144
train,Good Fit,1,0.0552,0.25,0,12.0,0.4914023
train,Good Fit,1,0.0977,0.3889,0,5.0,0.5419291
train,Good Fit,1,0.0588,0.3,-1,4.0,0.32251716
train,Good Fit,1,0.0324,0.3,1,11.0,0.3950996
train,Good Fit,1,0.2092,0.2,1,0.0,0.6509179
train,Good Fit,1,0.1192,0.5,0,0.0,0.52134776
train,Good Fit,1,0.1335,0.5,0,12.0,0.1455511
train,Good Fit,1,0.335,0.6,1,-5.0,0.5800634
train,Good Fit,1,0.0511,0.15,0,3.0,0.2565748
train,Good Fit,1,0.1043,0.3,-2,1.0,0.32420743
train,Good Fit,1,0.0034,0.0,-1,13.0,0.38776642
train,Good Fit,1,0.0878,0.35,0,0.0,0.7133951
train,Good Fit,1,0.1417,0.2,0,-8.0,0.44165516
train,Good Fit,1,0.1181,0.3,0,0.0,0.4248873
train,Good Fit,1,0.0844,0.2,0,3.0,0.41174775
train,Good Fit,1,0.0619,0.4,1,7.0,0.32633698
train,Good Fit,1,0.1818,0.25,1,-4.0,0.5840765
train,Good Fit,1,0.1464,0.4,1,0.0,0.46481985
train,Good Fit,1,0.0445,0.15,0,8.0,0.379104
train,Good Fit,1,0.0988,0.3,0,0.0,0.563162
train,Good Fit,1,0.2499,0.4,0,6.0,0.46808797
train,Good Fit,1,0.0519,0.35,0,0.0,0.431409
train,Good Fit,1,0.0625,0.25,0,13.0,0.313788
train,Good Fit,1,0.2626,0.25,0,10.0,0.5899195
train,Good Fit,1,0.0236,0.05,-2,0.0,0.33497775
train,Good Fit,1,0.252,0.55,1,-2.0,0.38160604
train,Good Fit,1,0.0331,0.15,0,11.0,0.31336045
train,Good Fit,1,0.046,0.25,0,10.0,0.41114455
train,Good Fit,1,0.1856,0.5,0,0.0,0.40507644
train,Good Fit,1,0.0994,0.35,-1,0.0,0.60004485
train,Good Fit,1,0.1911,0.5,-1,7.0,0.47377676
train,Good Fit,1,0.154,0.4,0,8.0,0.47232208
train,Good Fit,1,0.1849,0.45,-1,10.0,0.584202
train,Good Fit,1,0.2517,0.2,0,3.0,0.4743071
train,Good Fit,1,0.0988,0.3,0,5.0,0.5188514
train,Good Fit,1,0.0859,0.3,1,2.0,0.54370457
train,Good Fit,1,0.1569,0.15,0,10.0,0.6090634
train,Good Fit,1,0.1659,0.55,0,0.0,0.60169303
train,Good Fit,1,0.0345,0.1,1,24.0,0.38957238
train,Good Fit,1,0.0962,0.25,0,4.0,0.39923912
train,Good Fit,1,0.0566,0.2,-1,2.0,0.5539191
train,Good Fit,1,0.0746,0.25,0,2.0,0.2861636
train,Good Fit,1,0.1527,0.45,1,0.0,0.5544886
train,Good Fit,1,0.1281,0.35,-2,21.0,0.5454781
train,Good Fit,1,0.0942,0.15,0,11.0,0.51590556
train,Good Fit,1,0.1063,0.3,0,3.0,0.3719346
train,Good Fit,1,0.1207,0.15,0,12.0,0.42845964
train,Good Fit,1,0.0401,0.15,1,5.0,0.46874785
train,Good Fit,1,0.1204,0.2,-2,-2.0,0.4240158
train,Good Fit,1,0.0625,0.15,0,2.0,0.5111204
train,Good Fit,1,0.0275,0.15,2,13.0,0.30835828
train,Good Fit,1,0.2709,0.3,0,15.0,0.56322193
train,Good Fit,1,0.104,0.35,-2,3.0,0.2715278
train,Good Fit,1,0.0863,0.2,1,5.0,0.51341575
train,Good Fit,1,0.2576,0.65,-1,9.0,0.4854558
train,Good Fit,1,0.0519,0.15,1,5.0,0.41006353
train,Good Fit,1,0.0798,0.3,-1,0.0,0.5847107
train,Good Fit,1,0.0715,0.2,0,8.0,0.5067476
train,Good Fit,1,0.1561,0.3,0,0.0,0.4885301
